Code,FAA Aircraft Type,EDMS Aircraft Code,Engine Manufacturer,Engine,EDMS ID,SCC,SCC Description,Map To,Last Inventory Year,Last updated on
204837,BAE 146-RJ85,4630,Textron Lycoming,ALF 502R-5,1336,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204842,Fairchild SA-226-T Merlin III,4971,,TPE331-12 ,1733,2275050012,"General Aviation, Turbine",,,7/31/2018
204844,Dornier 228-200 Series,4735,Allied Signal,TPE331-10R ,1730,2275050012,"General Aviation, Turbine",,,7/31/2018
204845,Boeing DC-9-10 Series Freighter,5202,Pratt & Whitney,JT8D-9 series,1263,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204846,Ilyushin 96 Freighter,5219,Aviadvigatel,PS-90A1,1957,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204847,Boeing DC-6,4711,,R-1820 ,1669,2275050011,"General Aviation, Piston",,,7/31/2018
204848,Embraer ERJ190-LR,4755,GE Transportation,CF34-10E7,1914,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204850,Airbus A319-100 Series,4539,IAE International Aero Engines,V2524-A5 SelectOne? Upgrade Package,1866,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204851,Pilatus PC-6 Porter,4923,P & W Canada,PT6A-67 ,1635,2275050012,"General Aviation, Turbine",,,7/31/2018
204853,Embraer ERJ190-LR,4755,GE Transportation,CF34-10E6,1911,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204854,Boeing 787-9 Dreamliner,5033,General Electric Company,GEnx-1B70,1906,2275020000,"Commercial Aircraft, Total: All Types",,,8/4/2021
204856,Bombardier Challenger 300,4657,Honeywell,AS907-2-1A (HTF7350),2098,2275050012,"General Aviation, Turbine",,,8/5/2021
204857,DEHAVILLAND CARIBOU DHC-4A            NM,5187,P & W Canada,PT6A-67 ,1635,2275050012,"General Aviation, Turbine",,,7/31/2018
204858,Gulfstream G-5 Gulfstream 5 / G-5SP Gulfstream G50,4806,Rolls-Royce Deutschland,BR700-725A1-12,2107,2275050012,"General Aviation, Turbine",,,8/4/2021
204859,Boeing C-135A Stratolifter,5360,CFMI,CFM56-2B-1,1207,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204862,Mitsubishi MU-2,4937,Allied Signal,TPE331-5A ,1741,2275050012,"General Aviation, Turbine",,,7/18/2018
204863,Raytheon Beech 99,4643,P & W Canada,PT6A-61 ,1631,2275050012,"General Aviation, Turbine",,,7/31/2018
204864,Boeing 737-900-ER,5041,GE,CFM56-7B26,1811,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204865,Embraer 500,5221,Pratt & Whitney Canada Inc.,PW610F,1876,2275050012,"General Aviation, Turbine",,,7/31/2018
204866,Lockheed C-5 Galaxy,4898,GE,CF6-80C2B8F,1794,2275001000,"Military Aircraft, Total",,,7/18/2018
204869,Antonov 74 Coaler,4564,ZMKB,D-436T1,1877,2275001000,"Military Aircraft, Total",,,7/18/2018
204872,Raytheon Beech 99,4643,Allied Signal,TPE331-6 ,1743,2275050012,"General Aviation, Turbine",,,7/31/2018
204873,Airbus A321-200 Series,4544,CFMI,CFM56-5B2,1341,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204874,Embraer ERJ145-XR,5057,Rolls-Royce Corporation,AE3007A1,1477,2275060012,"Air Taxi, Turbine",,,7/31/2018
204876,Boeing 787-8 Dreamliner,5032,General Electric Company,GEnx-1B70,1906,2275020000,"Commercial Aircraft, Total: All Types",,,8/4/2021
204877,Airbus A319-100 X/LR,4540,IAE International Aero Engines,V2524-A5 SelectOne? Upgrade Package,1866,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204878,Dassault Falcon 2000,4777,,CF700-2D ,1531,2275050012,"General Aviation, Turbine",,,7/18/2018
204880,Airbus A319-100 X/LR,4540,CFM International,CFM56-5B6/3,1805,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204881,Raytheon Beech 99,4643,P & W Canada,PT6A-41 ,1624,2275050012,"General Aviation, Turbine",,,7/31/2018
204882,Airbus A319-100 X/LR,4540,IAE International Aero Engines,V2527-A5M SelectOne? Upgrade Package,1869,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204884,Embraer ERJ190,4754,GE Transportation,CF34-10E6,1911,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204885,Gulfstream V-SP,5060,Rolls-Royce plc,TAY 611-8C,1923,2275050012,"General Aviation, Turbine",,,8/5/2021
204886,Piper PA-31T Cheyenne,4955,P & W Canada,PT6A-135A ,1596,2275050012,"General Aviation, Turbine",,,7/31/2018
204887,Embraer ERJ195,4756,GE Transportation,CF34-10E7,1914,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204888,Let 410,4846,P & W Canada,PT6A-11 ,1614,2275050012,"General Aviation, Turbine",,,7/31/2018
204889,Cessna 425 Conquest I,4678,P & W Canada,PT6A-112 ,1605,2275050012,"General Aviation, Turbine",,,7/18/2018
204891,Airbus A319-100 X/LR,4540,IAE International Aero Engines,V2522-A5 SelectOne? Upgrade Package,1865,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204892,Boeing 787-8 Dreamliner,5032,General Electric Company,GEnx-1B67,1905,2275020000,"Commercial Aircraft, Total: All Types",,,8/4/2021
204893,Embraer EMB-121 Xingu,5418,,PT6A-28 ,1619,2275050012,"General Aviation, Turbine",,,7/31/2018
204894,Cessna 500 Citation I,4680,,PW530 ,1668,2275050012,"General Aviation, Turbine",,,7/31/2018
204895,Raytheon Beech 99,4643,P & W Canada,PT6A-135A ,1596,2275050012,"General Aviation, Turbine",,,7/31/2018
204896,Airbus A321-200 Series,4544,IAE International Aero Engines,V2533-A5 SelectOne? Upgrade Package,1871,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204897,ATR 72-500,4577,P & W Canada,PW127 ,1657,2275020000,"Commercial Aircraft, Total: All Types",,,7/31/2018
204898,Airbus A319-100 X/LR,4540,GE,CFM56-5B6/P,1386,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204900,Airbus A320-200 Series,4542,IAE International Aero Engines,V2527-A5E SelectOne? Upgrade Package,1868,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204901,Boeing 737-300 Series Freighter,5191,CFMI,CFM56-3C-1 (Rerated),1211,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204903,BAE Jetstream 32-EP,4838,Allied Signal,TPE331-12B ,1734,2275050012,"General Aviation, Turbine",,,7/31/2018
204905,Airbus A319-100 X/LR,4540,CFMI,CFM56-5A5,1441,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204906,Convair CV-440,4702,,250B17B ,1339,2275060012,"Air Taxi, Turbine",,,7/31/2018
204908,Xian Y-20,5435,AO Aviadgatel,D-30KP-2,1200,2275001000,"Military Aircraft, Total",,,7/18/2018
204909,Embraer ERJ195,4756,GE Transportation,CF34-10E5,1910,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204910,Airbus A319-100 X/LR,4540,CFM International,CFM56-5B6/2P,1380,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204911,ATR 42-320,4573,P & W Canada,PW120 ,1645,2275060012,"Air Taxi, Turbine",,,7/18/2018
204913,Rockwell 1121B Jet Commander-B,4918,,CJ610-2C ,1534,2275050012,"General Aviation, Turbine",,,7/31/2018
204914,Embraer ERJ190,4754,GE Transportation,CF34-10E5A1,1912,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204915,Bombardier CRJ-700-ER,5048,GE,CF34-8C5,1785,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204916,Hawker HS748-2,4818,Rolls Royce,DART 552 ,1540,2275060012,"Air Taxi, Turbine",,,7/18/2018
204917,Embraer 505,5222,,PW530 ,1668,2275050012,"General Aviation, Turbine",,,7/31/2018
204918,Raytheon Beech 99,4643,P & W Canada,PT6A-60 ,1630,2275050012,"General Aviation, Turbine",,,7/31/2018
204919,Saab 2000,4976,Allison,T56-A-14 ,1680,2275060012,"Air Taxi, Turbine",,,7/31/2018
204920,Convair CV-580,4703,,250B17B ,1339,2275060012,"Air Taxi, Turbine",,,7/18/2018
204921,Airbus A310-200 Series Freighter,5188,GE Aircraft Engines,CF6-80C2A8,1234,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204923,Gulfstream G-5 Gulfstream 5 / G-5SP Gulfstream G50,4806,Rolls-Royce plc,SPEY Mk511,1327,2275050012,"General Aviation, Turbine",,,8/4/2021
204924,Airbus A321-100 Series,4543,CFM International,CFM56-5B1/3,1810,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204926,Convair CV-240/T-29,5416,,R-1820 ,1669,2275060011,"Air Taxi, Piston",,,7/31/2018
204927,Antonov 70,5400,,TYNE ,1746,2275001000,"Military Aircraft, Total",,,7/31/2018
204928,Yakovlev 42 Clobber,5016,IVCHENKO PROGRESS ZMBK,D-36 ser. 4A,1971,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204930,Airbus A319-100 Series,4539,IAE International Aero Engines,V2522-A5 SelectOne? Upgrade Package,1865,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
204931,Embraer ERJ190-LR,4755,GE Transportation,CF34-10E5,1910,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205127,Boeing 720,4584,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205129,Boeing Business Jet (BBJ),4594,GE,CFM56-7B26,1811,2275020000,"Commercial Aircraft, Total: All Types",,,7/31/2018
205130,Boeing 747-400 Series,4601,Pratt & Whitney,PW4062,1940,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205134,Boeing 747-SP,4603,Pratt & Whitney,JT9D-7,1771,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205135,Boeing 767-300 Series,4609,Pratt & Whitney,PW4062,1940,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205136,Boeing 767-300 Series,4609,Pratt & Whitney,PW4060,1939,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205137,Boeing 767-300 Series,4609,Pratt & Whitney,PW4084D,1874,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205139,Boeing 767-300 Series,4609,Pratt & Whitney,PW4077D,1873,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205141,Boeing 767-400 ER,4612,Pratt & Whitney,PW4062,1940,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205146,Boeing 777-200 Series,4613,Pratt & Whitney,PW4084D,1874,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205148,Boeing 777-200 Series,4613,Pratt & Whitney,PW4077D,1873,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205151,Boeing 777-300 Series,4615,GE,GE90-94B,1795,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205157,Airbus A300B4-600 Series,4530,Pratt & Whitney,PW4062,1940,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205158,Airbus A300B4-600 Series,4530,Pratt & Whitney,PW4060,1939,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205159,Airbus A310-200 Series,4536,Pratt & Whitney,PW4060,1939,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205160,Airbus A310-300 Series,4537,Pratt & Whitney,PW4060,1939,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205161,Airbus A310-200 Series,4536,Pratt & Whitney,PW4062,1940,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205162,Airbus A310-300 Series,4537,Pratt & Whitney,PW4062,1940,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205163,Airbus A330-200 Series,4545,Pratt & Whitney,PW4062,1940,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205164,Airbus A330-300 Series,4546,Pratt & Whitney,PW4062,1940,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205165,Boeing 767-200 Series,4607,Pratt & Whitney,PW4060,1939,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205171,Boeing 767-200 ER,4608,Pratt & Whitney,PW4062,1940,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205172,Boeing 747-200 Series,4599,Pratt & Whitney,JT9D-7,1771,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205173,Boeing 747-100 Series,4598,Pratt & Whitney,JT9D-7,1771,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205174,Boeing Business Jet II,4596,GE,CFM56-7B26,1811,2275020000,"Commercial Aircraft, Total: All Types",,,7/31/2018
205175,Boeing 737-200 Series,4588,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205176,Boeing 737-100 Series,4587,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205177,Embraer ERJ195-LR,4757,GE,CF34-8E5A1,1790,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205178,Embraer ERJ195,4756,GE,CF34-8E5A1,1790,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205179,Embraer ERJ190,4754,GE,CF34-8E5A1,1790,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205180,Embraer ERJ195-LR,4757,GE,CF34-8E5,1787,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205181,Embraer ERJ195,4756,GE,CF34-8E5,1787,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205182,Airbus A330-200 Series,4545,Pratt & Whitney,PW4060,1939,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205183,Airbus A330-300 Series,4546,Pratt & Whitney,PW4060,1939,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205184,Cessna 680 Citation Sovereign,4691,Pratt & Whitney Canada Inc.,PW308C Build Spec 1289,1986,2275050012,"General Aviation, Turbine",,,7/18/2018
205185,Embraer ERJ170,4751,GE,CF34-8E2,1782,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205186,Raytheon Premier I,4962,Pratt & Whitney Canada Inc.,PW308C Build Spec 1289,1986,2275050012,"General Aviation, Turbine",,,7/18/2018
205187,Boeing DC-10-40 Series,4709,Pratt & Whitney,JT9D-20,1769,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205188,Aerospatiale Caravelle 10,4649,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205189,Gulfstream G400,4803,Rolls-Royce plc,TAY 611-8C,1923,2275050012,"General Aviation, Turbine",,,8/5/2021
205190,Gulfstream IV-SP,4805,Rolls-Royce plc,TAY 611-8C,1923,2275050012,"General Aviation, Turbine",,,8/5/2021
205191,Boeing MD-11,4867,Pratt & Whitney,PW4060,1939,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205192,Boeing MD-11,4867,Pratt & Whitney,PW4062,1940,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205193,Boeing MD-11-ER,4868,Pratt & Whitney,PW4062,1940,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205195,Boeing 727-100 Series,4585,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205200,Boeing 727-200 Series,4586,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205208,Boeing 737-200 Series,4588,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205211,Boeing 737-800 with winglets,5029,GE,CFM56-7B26,1811,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205212,Embraer ERJ170-LR,5058,GE,CF34-8E2,1782,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205213,Boeing 767-200 Series,4607,Pratt & Whitney,PW4060,1939,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205216,Boeing 767-200 ER,4608,Pratt & Whitney,PW4060,1939,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205251,Boeing DC-8 Series 60,4713,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205255,Boeing DC-9-10 Series,4715,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205256,Boeing DC-9-30 Series,4717,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205259,Gulfstream G350,4802,Rolls-Royce plc,TAY 611-8C,1923,2275050012,"General Aviation, Turbine",,,8/5/2021
205260,Boeing 747-400 Series Freighter,5030,Pratt & Whitney,PW4062,1940,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205269,Boeing MD-11 Freighter,5205,Pratt & Whitney,PW4060,1939,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205270,Boeing MD-11 Freighter,5205,Pratt & Whitney,PW4062,1940,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205273,Falcon 7X,5059,Pratt & Whitney Canada Corp.,PW307A,2001,2275050012,"General Aviation, Turbine",,,7/18/2018
205274,Boeing 787-10 Dreamliner,5387,GE Aviation,GEnx-1B74/75/P2,2012,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205277,Boeing 747-200 Series Freighter,5194,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205279,Boeing 727-100 Series Freighter,5401,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205282,Boeing DC-9-30 Series Freighter,5406,Pratt & Whitney,JT8D-7 series,1772,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205285,Boeing 767-300 ER Freighter,5198,Pratt & Whitney,PW4062,1940,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205286,Boeing 787-9 Dreamliner,5033,General Electric Company,GEnx-1B74/75/P2,2161,2275020000,"Commercial Aircraft, Total: All Types",,,8/4/2021
205287,Boeing 787-8 Dreamliner,5032,General Electric Company,GEnx-1B70/75/P2,2159,2275020000,"Commercial Aircraft, Total: All Types",,,8/4/2021
205288,Boeing MD-11-ER,4868,Pratt & Whitney,PW4060,1939,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205292,Airbus A330-200 Series,4545,Rolls Royce plc,Trent 772,1988,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205293,Airbus A330-300 Series,4546,Rolls Royce plc,Trent 772,1988,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205294,Boeing Business Jet II,4596,CFM International,CFM56-7B26E,1891,2275020000,"Commercial Aircraft, Total: All Types",,,7/31/2018
205295,BAE 146-100QT Quiet Trader,4622,Textron Lycoming,ALF 502R-3,1335,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205296,Raytheon Beechjet 400,4638,Pratt & Whitney Canada,JT15D-4 series,1293,2275050012,"General Aviation, Turbine",,,8/5/2021
205297,Embraer ERJ190-LR,4755,GE Transportation,CF34-10E7-B,1915,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205300,Airbus A330-200 Series Freighter,5211,Rolls Royce plc,Trent 772,1988,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205301,Airbus A220-100,5341,Pratt & Whitney,PW1524G,2217,2275020000,"Commercial Aircraft, Total: All Types",,,8/4/2021
205306,Mitsubishi Spacejet M90,5351,Pratt & Whitney,PW1217G,2201,2275020000,"Commercial Aircraft, Total: All Types",,,8/4/2021
205308,Airbus A350-1000 Series,5378,Rolls-Royce plc,Trent XWB-97,2036,2275020000,"Commercial Aircraft, Total: All Types",,,8/5/2021
205314,Airbus A320-NEO,5385,GE Aviation,LEAP-1A26/26E1,2002,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205317,Boeing 787-10 Dreamliner,5387,GE Aviation,GEnx-1B76/P2,2014,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205318,Airbus A330-900N Series (Neo),5390,Rolls-Royce plc,Trent7000-72,2256,2275020000,"Commercial Aircraft, Total: All Types",,,8/4/2021
205323,Boeing 727-100 Series Freighter,5401,Pratt & Whitney,JT8D-15,1266,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205324,Boeing 727-100 Series Freighter,5401,Pratt & Whitney,JT8D-15,1266,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205325,Boeing 727-100 Series Freighter,5401,Pratt & Whitney,JT8D-15A,1268,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205326,Boeing 727-100 Series Freighter,5401,Pratt & Whitney,JT8D-15A,1268,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205328,Boeing 727-100 Series Freighter,5401,Pratt & Whitney,JT8D-17,1269,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205329,Boeing 727-100 Series Freighter,5401,Pratt & Whitney,JT8D-17,1269,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205330,Boeing 727-100 Series Freighter,5401,Pratt & Whitney,JT8D-17A,1271,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205333,Canada Air CL-215,5412,P & W Canada,PW123B ,1650,2275001000,"Military Aircraft, Total",,,7/31/2018
205334,Canada Air CL-215,5412,P & W Canada,PW123E ,1653,2275001000,"Military Aircraft, Total",,,7/31/2018
205337,Airbus A319CJ,5442,IAE International Aero Engines,V2527-A5M SelectOne? Upgrade Package,1869,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205339,ATR 72-600,5444,P & W Canada,PW127F ,1663,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205341,Boeing 737-700 Freighter,5446,CFM International,CFM56-7B24E,1889,2275020000,"Commercial Aircraft, Total: All Types",,,7/18/2018
205345,Bombardier Challenger 350,5450,Honeywell,AS907-2-1A (HTF7350),2098,2275050012,"General Aviation, Turbine",,,8/5/2021
205346,Bombardier Challenger 650,5451,General Electric Company,CF34-3B/-3B1,2110,2275050012,"General Aviation, Turbine",,,8/5/2021
205349,Cessna Citation Hemisphere,5454,,BIZMEDIUMJET_F,1849,2275050012,"General Aviation, Turbine",,,7/31/2018
